row,compound_id,kpuu,true_label,heuristic_class,eps,mlasp,cost,uses_kpuu,freq,seed,n_iter
57,SYN-0057,1.0,1,borderline,0.0,"[""kpuu""]",4000.0,true,10,1057,2000
57,SYN-0057,1.0,1,borderline,0.1,"[""1uM_PgP""; ""100nM_BCRP""]",800.0,false,4,1057,2000
57,SYN-0057,1.0,1,borderline,0.2,"[""100nM_PgP""; ""100nM_BCRP""]",800.0,false,2,1057,2000
57,SYN-0057,1.0,1,borderline,0.3,"[""100nM_PgP""; ""100nM_BCRP""]",800.0,false,2,1057,2000
57,SYN-0057,1.0,1,borderline,0.4,"[""100nM_PgP""; ""100nM_BCRP""]",800.0,false,6,1057,2000
57,SYN-0057,1.0,1,borderline,0.5,"[""100nM_PgP""; ""1uM_PgP""; ""100nM_BCRP""]",1200.0,false,2,1057,2000
57,SYN-0057,1.0,1,borderline,0.6,"[""100nM_PgP""; ""100nM_BCRP""]",800.0,false,3,1057,2000
57,SYN-0057,1.0,1,borderline,0.7,"[""100nM_PgP""; ""1uM_PgP""; ""100nM_BCRP""]",1200.0,false,3,1057,2000
57,SYN-0057,1.0,1,borderline,0.8,"[""100nM_PgP""; ""1uM_PgP""; ""100nM_BCRP""]",1200.0,false,4,1057,2000
57,SYN-0057,1.0,1,borderline,0.9,"[""100nM_PgP""; ""1uM_PgP""; ""100nM_BCRP""]",1200.0,false,2,1057,2000
57,SYN-0057,1.0,1,borderline,1.0,"[""100nM_PgP""; ""1uM_PgP""; ""100nM_BCRP""]",1200.0,false,2,1057,2000
58,SYN-0058,0.1297,0,non_promising,0.0,"[""kpuu""]",4000.0,true,4,1058,2000
58,SYN-0058,0.1297,0,non_promising,0.1,"[""100nM_BCRP""]",400.0,false,4,1058,2000
58,SYN-0058,0.1297,0,non_promising,0.2,"[""100nM_BCRP""]",400.0,false,4,1058,2000
58,SYN-0058,0.1297,0,non_promising,0.3,"[""100nM_PgP""]",400.0,false,2,1058,2000
58,SYN-0058,0.1297,0,non_promising,0.4,"[""100nM_PgP""]",400.0,false,3,1058,2000
58,SYN-0058,0.1297,0,non_promising,0.5,"[""100nM_PgP""]",400.0,false,1,1058,2000
58,SYN-0058,0.1297,0,non_promising,0.6,"[""100nM_BCRP""]",400.0,false,3,1058,2000
58,SYN-0058,0.1297,0,non_promising,0.7,"[""100nM_PgP""]",400.0,false,1,1058,2000
58,SYN-0058,0.1297,0,non_promising,0.9,"[""100nM_BCRP""]",400.0,false,2,1058,2000
59,SYN-0059,0.1324,0,non_promising,0.0,"[""kpuu""]",4000.0,true,9,1059,2000
59,SYN-0059,0.1324,0,non_promising,0.1,"[""1uM_PgP""]",400.0,false,6,1059,2000
59,SYN-0059,0.1324,0,non_promising,0.16674899450587172,,0.0,false,10,1059,2000
60,SYN-0060,1.0,1,borderline,0.0,"[""kpuu""; ""100nM_BCRP""]",4400.0,true,5,1060,2000
60,SYN-0060,1.0,1,borderline,0.1,"[""kpuu""]",4000.0,true,7,1060,2000
60,SYN-0060,1.0,1,borderline,0.2,"[""100nM_BCRP""]",400.0,false,3,1060,2000
60,SYN-0060,1.0,1,borderline,0.3,"[""100nM_PgP""]",400.0,false,3,1060,2000
60,SYN-0060,1.0,1,borderline,0.4,"[""100nM_BCRP""]",400.0,false,3,1060,2000
60,SYN-0060,1.0,1,borderline,0.5,"[""1uM_PgP""; ""100nM_BCRP""]",800.0,false,4,1060,2000
60,SYN-0060,1.0,1,borderline,0.6,"[""100nM_PgP""; ""1uM_PgP""]",800.0,false,5,1060,2000
60,SYN-0060,1.0,1,borderline,0.7,"[""100nM_PgP""; ""100nM_BCRP""]",800.0,false,8,1060,2000
60,SYN-0060,1.0,1,borderline,0.8,"[""100nM_PgP""; ""100nM_BCRP""]",800.0,false,1,1060,2000
61,SYN-0061,0.2909,0,promising,0.0,"[""100nM_PgP""; ""1uM_PgP""; ""100nM_BCRP""]",1200.0,false,3,1061,2000
61,SYN-0061,0.2909,0,promising,0.1,"[""kpuu""]",4000.0,true,4,1061,2000
61,SYN-0061,0.2909,0,promising,0.2,"[""100nM_BCRP""]",400.0,false,2,1061,2000
61,SYN-0061,0.2909,0,promising,0.3,"[""100nM_PgP""; ""1uM_PgP""; ""100nM_BCRP""]",1200.0,false,3,1061,2000
61,SYN-0061,0.2909,0,promising,0.4,"[""100nM_PgP""; ""1uM_PgP""]",800.0,false,2,1061,2000
61,SYN-0061,0.2909,0,promising,0.5,"[""100nM_PgP""; ""1uM_PgP""]",800.0,false,4,1061,2000
61,SYN-0061,0.2909,0,promising,0.6,"[""100nM_PgP""; ""1uM_PgP""]",800.0,false,2,1061,2000
61,SYN-0061,0.2909,0,promising,0.7,"[""100nM_PgP""; ""1uM_PgP""]",800.0,false,4,1061,2000
61,SYN-0061,0.2909,0,promising,0.8,"[""100nM_PgP""; ""1uM_PgP""]",800.0,false,2,1061,2000
61,SYN-0061,0.2909,0,promising,0.9,"[""100nM_PgP""; ""1uM_PgP""]",800.0,false,5,1061,2000
62,SYN-0062,0.0891,0,non_promising,0.0,"[""kpuu""]",4000.0,true,6,1062,2000
62,SYN-0062,0.0891,0,non_promising,0.1,"[""100nM_PgP""]",400.0,false,4,1062,2000
62,SYN-0062,0.0891,0,non_promising,0.2,"[""100nM_PgP""]",400.0,false,2,1062,2000
62,SYN-0062,0.0891,0,non_promising,0.3,"[""100nM_PgP""]",400.0,false,1,1062,2000
62,SYN-0062,0.0891,0,non_promising,0.4,"[""100nM_PgP""]",400.0,false,3,1062,2000
62,SYN-0062,0.0891,0,non_promising,0.5,"[""1uM_PgP""]",400.0,false,2,1062,2000
62,SYN-0062,0.0891,0,non_promising,0.7,"[""100nM_PgP""]",400.0,false,1,1062,2000
62,SYN-0062,0.0891,0,non_promising,0.8,"[""100nM_PgP""]",400.0,false,1,1062,2000
62,SYN-0062,0.0891,0,non_promising,0.9,"[""1uM_PgP""]",400.0,false,2,1062,2000
62,SYN-0062,0.0891,0,non_promising,1.0,"[""100nM_PgP""]",400.0,false,1,1062,2000
63,SYN-0063,0.1436,0,non_promising,0.0,"[""kpuu""]",4000.0,true,7,1063,2000
63,SYN-0063,0.1436,0,non_promising,0.1,"[""100nM_PgP""; ""100nM_BCRP""]",800.0,false,5,1063,2000
63,SYN-0063,0.1436,0,non_promising,0.2,"[""100nM_PgP""; ""100nM_BCRP""]",800.0,false,5,1063,2000
63,SYN-0063,0.1436,0,non_promising,0.3,"[""100nM_PgP""; ""100nM_BCRP""]",800.0,false,3,1063,2000
63,SYN-0063,0.1436,0,non_promising,0.4,"[""100nM_PgP""; ""100nM_BCRP""]",800.0,false,4,1063,2000
63,SYN-0063,0.1436,0,non_promising,0.6,"[""100nM_PgP""; ""1uM_PgP""]",800.0,false,3,1063,2000
63,SYN-0063,0.1436,0,non_promising,0.7,"[""100nM_PgP""; ""100nM_BCRP""]",800.0,false,1,1063,2000
63,SYN-0063,0.1436,0,non_promising,0.8,"[""100nM_PgP""; ""1uM_PgP""]",800.0,false,2,1063,2000
63,SYN-0063,0.1436,0,non_promising,0.9,"[""100nM_PgP""; ""100nM_BCRP""]",800.0,false,2,1063,2000
63,SYN-0063,0.1436,0,non_promising,1.0,"[""100nM_PgP""; ""1uM_PgP""]",800.0,false,2,1063,2000
64,SYN-0064,0.2731,0,non_promising,0.0,"[""kpuu""; ""1uM_PgP""]",4400.0,true,4,1064,2000
64,SYN-0064,0.2731,0,non_promising,0.1,"[""100nM_BCRP""]",400.0,false,5,1064,2000
64,SYN-0064,0.2731,0,non_promising,0.2,"[""100nM_BCRP""]",400.0,false,3,1064,2000
64,SYN-0064,0.2731,0,non_promising,0.3,"[""100nM_BCRP""]",400.0,false,4,1064,2000
64,SYN-0064,0.2731,0,non_promising,0.4,"[""1uM_PgP""; ""100nM_BCRP""]",800.0,false,1,1064,2000
64,SYN-0064,0.2731,0,non_promising,0.5,"[""100nM_BCRP""]",400.0,false,1,1064,2000
64,SYN-0064,0.2731,0,non_promising,0.7,"[""100nM_BCRP""]",400.0,false,1,1064,2000
64,SYN-0064,0.2731,0,non_promising,0.8,"[""100nM_BCRP""]",400.0,false,3,1064,2000
64,SYN-0064,0.2731,0,non_promising,0.9,"[""100nM_BCRP""]",400.0,false,3,1064,2000
65,SYN-0065,1.0,1,non_promising,0.0,"[""100nM_PgP""; ""kpuu""]",4400.0,true,3,1065,2000
65,SYN-0065,1.0,1,non_promising,0.1,"[""100nM_PgP""; ""1uM_PgP""]",800.0,false,3,1065,2000
65,SYN-0065,1.0,1,non_promising,0.2,"[""100nM_PgP""; ""100nM_BCRP""]",800.0,false,2,1065,2000
65,SYN-0065,1.0,1,non_promising,0.3,"[""100nM_PgP""; ""100nM_BCRP""]",800.0,false,2,1065,2000
65,SYN-0065,1.0,1,non_promising,0.4,"[""100nM_PgP""; ""100nM_BCRP""]",800.0,false,2,1065,2000
65,SYN-0065,1.0,1,non_promising,0.5,"[""100nM_PgP""; ""1uM_PgP""]",800.0,false,2,1065,2000
65,SYN-0065,1.0,1,non_promising,0.6,"[""100nM_PgP""; ""1uM_PgP""]",800.0,false,2,1065,2000
65,SYN-0065,1.0,1,non_promising,0.7,"[""100nM_PgP""; ""100nM_BCRP""]",800.0,false,1,1065,2000
65,SYN-0065,1.0,1,non_promising,0.8,"[""100nM_PgP""; ""1uM_PgP""]",800.0,false,1,1065,2000
66,SYN-0066,0.5369,1,borderline,0.0,"[""kpuu""]",4000.0,true,10,1066,2000
66,SYN-0066,0.5369,1,borderline,0.1,"[""100nM_PgP""; ""100nM_BCRP""]",800.0,false,2,1066,2000
66,SYN-0066,0.5369,1,borderline,0.2,"[""100nM_PgP""; ""100nM_BCRP""]",800.0,false,4,1066,2000
66,SYN-0066,0.5369,1,borderline,0.3,"[""100nM_PgP""; ""100nM_BCRP""]",800.0,false,2,1066,2000
66,SYN-0066,0.5369,1,borderline,0.4,"[""100nM_BCRP""]",400.0,false,2,1066,2000
66,SYN-0066,0.5369,1,borderline,0.5,"[""100nM_PgP""; ""1uM_PgP""; ""100nM_BCRP""]",1200.0,false,4,1066,2000
66,SYN-0066,0.5369,1,borderline,0.6,"[""100nM_PgP""; ""100nM_BCRP""]",800.0,false,1,1066,2000
66,SYN-0066,0.5369,1,borderline,0.7,"[""100nM_PgP""; ""1uM_PgP""; ""100nM_BCRP""]",1200.0,false,3,1066,2000
66,SYN-0066,0.5369,1,borderline,0.8,"[""100nM_PgP""; ""1uM_PgP""; ""100nM_BCRP""]",1200.0,false,3,1066,2000
66,SYN-0066,0.5369,1,borderline,0.9,"[""100nM_PgP""; ""1uM_PgP""; ""100nM_BCRP""]",1200.0,false,1,1066,2000
66,SYN-0066,0.5369,1,borderline,1.0,"[""100nM_PgP""; ""1uM_PgP""; ""100nM_BCRP""]",1200.0,false,2,1066,2000
67,SYN-0067,0.2011,0,borderline,0.0,"[""100nM_PgP""]",400.0,false,7,1067,2000
67,SYN-0067,0.2011,0,borderline,0.1,"[""100nM_PgP""; ""100nM_BCRP""]",800.0,false,5,1067,2000
67,SYN-0067,0.2011,0,borderline,0.2,"[""100nM_PgP""]",400.0,false,7,1067,2000
67,SYN-0067,0.2011,0,borderline,0.3,"[""100nM_PgP""]",400.0,false,2,1067,2000
67,SYN-0067,0.2011,0,borderline,0.4,"[""100nM_PgP""; ""1uM_PgP""]",800.0,false,4,1067,2000
67,SYN-0067,0.2011,0,borderline,0.5,"[""100nM_PgP""]",400.0,false,6,1067,2000
67,SYN-0067,0.2011,0,borderline,0.6,"[""100nM_PgP""]",400.0,false,2,1067,2000
67,SYN-0067,0.2011,0,borderline,0.7,"[""100nM_PgP""]",400.0,false,1,1067,2000
67,SYN-0067,0.2011,0,borderline,0.8,"[""1uM_PgP""]",400.0,false,2,1067,2000
68,SYN-0068,0.2362,0,non_promising,0.0,"[""100nM_PgP""; ""kpuu""]",4400.0,true,6,1068,2000
68,SYN-0068,0.2362,0,non_promising,0.1,"[""kpuu""]",4000.0,true,2,1068,2000
68,SYN-0068,0.2362,0,non_promising,0.2,"[""100nM_PgP""; ""1uM_PgP""; ""100nM_BCRP""]",1200.0,false,3,1068,2000
68,SYN-0068,0.2362,0,non_promising,0.3,"[""100nM_PgP""; ""1uM_PgP""; ""100nM_BCRP""]",1200.0,false,3,1068,2000
68,SYN-0068,0.2362,0,non_promising,0.4,"[""100nM_PgP""; ""1uM_PgP""; ""100nM_BCRP""]",1200.0,false,3,1068,2000
68,SYN-0068,0.2362,0,non_promising,0.5,"[""100nM_PgP""; ""1uM_PgP""; ""100nM_BCRP""]",1200.0,false,2,1068,2000
68,SYN-0068,0.2362,0,non_promising,0.6,"[""100nM_PgP""; ""1uM_PgP""; ""100nM_BCRP""]",1200.0,false,1,1068,2000
68,SYN-0068,0.2362,0,non_promising,0.7,"[""1uM_PgP""; ""100nM_BCRP""]",800.0,false,2,1068,2000
68,SYN-0068,0.2362,0,non_promising,0.8,"[""100nM_PgP""; ""1uM_PgP""; ""100nM_BCRP""]",1200.0,false,2,1068,2000
68,SYN-0068,0.2362,0,non_promising,0.9,"[""100nM_PgP""; ""1uM_PgP""; ""100nM_BCRP""]",1200.0,false,2,1068,2000
68,SYN-0068,0.2362,0,non_promising,1.0,"[""100nM_PgP""; ""1uM_PgP""; ""100nM_BCRP""]",1200.0,false,1,1068,2000
69,SYN-0069,0.2482,0,non_promising,0.0,"[""kpuu""]",4000.0,true,4,1069,2000
69,SYN-0069,0.2482,0,non_promising,0.1,"[""1uM_PgP""]",400.0,false,4,1069,2000
69,SYN-0069,0.2482,0,non_promising,0.2,"[""1uM_PgP""]",400.0,false,1,1069,2000
69,SYN-0069,0.2482,0,non_promising,0.3,"[""100nM_BCRP""]",400.0,false,2,1069,2000
69,SYN-0069,0.2482,0,non_promising,0.4,"[""100nM_BCRP""]",400.0,false,3,1069,2000
69,SYN-0069,0.2482,0,non_promising,0.5,"[""1uM_PgP""]",400.0,false,2,1069,2000
69,SYN-0069,0.2482,0,non_promising,0.6,"[""100nM_BCRP""]",400.0,false,1,1069,2000
69,SYN-0069,0.2482,0,non_promising,0.7,"[""100nM_BCRP""]",400.0,false,1,1069,2000
69,SYN-0069,0.2482,0,non_promising,0.9,"[""100nM_BCRP""]",400.0,false,1,1069,2000
69,SYN-0069,0.2482,0,non_promising,1.0,"[""100nM_BCRP""]",400.0,false,1,1069,2000
70,SYN-0070,0.2643,0,borderline,0.0,"[""100nM_PgP""; ""1uM_PgP""]",800.0,false,3,1070,2000
70,SYN-0070,0.2643,0,borderline,0.1,"[""kpuu""]",4000.0,true,7,1070,2000
70,SYN-0070,0.2643,0,borderline,0.2,"[""kpuu""]",4000.0,true,4,1070,2000
70,SYN-0070,0.2643,0,borderline,0.3,"[""100nM_PgP""; ""1uM_PgP""]",800.0,false,4,1070,2000
70,SYN-0070,0.2643,0,borderline,0.5,"[""100nM_PgP""; ""1uM_PgP""; ""100nM_BCRP""]",1200.0,false,3,1070,2000
70,SYN-0070,0.2643,0,borderline,0.6,"[""100nM_PgP""; ""1uM_PgP""; ""100nM_BCRP""]",1200.0,false,4,1070,2000
70,SYN-0070,0.2643,0,borderline,0.7,"[""100nM_PgP""; ""1uM_PgP""]",800.0,false,2,1070,2000
70,SYN-0070,0.2643,0,borderline,0.8,"[""100nM_PgP""; ""1uM_PgP""]",800.0,false,2,1070,2000
70,SYN-0070,0.2643,0,borderline,0.9,"[""100nM_PgP""; ""1uM_PgP""; ""100nM_BCRP""]",1200.0,false,2,1070,2000
70,SYN-0070,0.2643,0,borderline,1.0,"[""100nM_PgP""; ""1uM_PgP""]",800.0,false,3,1070,2000
71,SYN-0071,0.2444,0,borderline,0.0,"[""100nM_PgP""; ""1uM_PgP""]",800.0,false,5,1071,2000
71,SYN-0071,0.2444,0,borderline,0.1,"[""100nM_PgP""; ""1uM_PgP""; ""100nM_BCRP""]",1200.0,false,3,1071,2000
71,SYN-0071,0.2444,0,borderline,0.2,"[""100nM_PgP""; ""1uM_PgP""]",800.0,false,5,1071,2000
71,SYN-0071,0.2444,0,borderline,0.3,"[""100nM_PgP""; ""1uM_PgP""]",800.0,false,7,1071,2000
71,SYN-0071,0.2444,0,borderline,0.4,"[""1uM_PgP""]",400.0,false,5,1071,2000
71,SYN-0071,0.2444,0,borderline,0.5,"[""1uM_PgP""]",400.0,false,1,1071,2000
71,SYN-0071,0.2444,0,borderline,0.6,"[""1uM_PgP""]",400.0,false,4,1071,2000
71,SYN-0071,0.2444,0,borderline,0.7,"[""1uM_PgP""]",400.0,false,1,1071,2000
71,SYN-0071,0.2444,0,borderline,0.8,"[""1uM_PgP""]",400.0,false,1,1071,2000
71,SYN-0071,0.2444,0,borderline,0.9,"[""1uM_PgP""]",400.0,false,2,1071,2000
71,SYN-0071,0.2444,0,borderline,1.0,"[""1uM_PgP""]",400.0,false,3,1071,2000
72,SYN-0072,1.0,1,promising,0.0,"[""100nM_PgP""; ""kpuu""]",4400.0,true,4,1072,2000
72,SYN-0072,1.0,1,promising,0.1,"[""kpuu""]",4000.0,true,4,1072,2000
72,SYN-0072,1.0,1,promising,0.2,"[""100nM_PgP""; ""1uM_PgP""; ""100nM_BCRP""]",1200.0,false,2,1072,2000
72,SYN-0072,1.0,1,promising,0.3,"[""100nM_PgP""; ""1uM_PgP""; ""100nM_BCRP""]",1200.0,false,3,1072,2000
72,SYN-0072,1.0,1,promising,0.4,"[""100nM_PgP""; ""1uM_PgP""; ""100nM_BCRP""]",1200.0,false,3,1072,2000
72,SYN-0072,1.0,1,promising,0.5,"[""100nM_PgP""; ""1uM_PgP""]",800.0,false,2,1072,2000
72,SYN-0072,1.0,1,promising,0.6,"[""100nM_PgP""; ""1uM_PgP""]",800.0,false,1,1072,2000
72,SYN-0072,1.0,1,promising,0.7,"[""100nM_PgP""; ""1uM_PgP""; ""100nM_BCRP""]",1200.0,false,1,1072,2000
72,SYN-0072,1.0,1,promising,0.8,"[""100nM_PgP""; ""1uM_PgP""; ""100nM_BCRP""]",1200.0,false,1,1072,2000
72,SYN-0072,1.0,1,promising,0.9,"[""100nM_PgP""; ""1uM_PgP""; ""100nM_BCRP""]",1200.0,false,2,1072,2000
72,SYN-0072,1.0,1,promising,1.0,"[""100nM_PgP""; ""1uM_PgP""; ""100nM_BCRP""]",1200.0,false,1,1072,2000
73,SYN-0073,0.5242,1,non_promising,0.0,"[""100nM_PgP""]",400.0,false,2,1073,2000
74,SYN-0074,0.1235,0,promising,0.0,"[""100nM_PgP""; ""kpuu""; ""100nM_BCRP""]",4800.0,true,4,1074,2000
74,SYN-0074,0.1235,0,promising,0.1,"[""kpuu""]",4000.0,true,6,1074,2000
74,SYN-0074,0.1235,0,promising,0.2,"[""100nM_PgP""; ""1uM_PgP""; ""100nM_BCRP""]",1200.0,false,4,1074,2000
74,SYN-0074,0.1235,0,promising,0.3,"[""100nM_PgP""; ""1uM_PgP""; ""100nM_BCRP""]",1200.0,false,3,1074,2000
74,SYN-0074,0.1235,0,promising,0.5,"[""100nM_PgP""; ""1uM_PgP""; ""100nM_BCRP""]",1200.0,false,2,1074,2000
74,SYN-0074,0.1235,0,promising,0.6,"[""100nM_PgP""; ""1uM_PgP""; ""100nM_BCRP""]",1200.0,false,2,1074,2000
74,SYN-0074,0.1235,0,promising,0.7,"[""100nM_PgP""; ""1uM_PgP""]",800.0,false,1,1074,2000
75,SYN-0075,1.0,1,promising,0.0,"[""kpuu""]",4000.0,true,5,1075,2000
75,SYN-0075,1.0,1,promising,0.1,"[""1uM_PgP""]",400.0,false,5,1075,2000
75,SYN-0075,1.0,1,promising,0.2,"[""1uM_PgP""]",400.0,false,6,1075,2000
75,SYN-0075,1.0,1,promising,0.3,"[""1uM_PgP""]",400.0,false,4,1075,2000
75,SYN-0075,1.0,1,promising,0.4,"[""1uM_PgP""]",400.0,false,2,1075,2000
75,SYN-0075,1.0,1,promising,0.5,"[""1uM_PgP""]",400.0,false,2,1075,2000
75,SYN-0075,1.0,1,promising,0.8,"[""1uM_PgP""]",400.0,false,2,1075,2000
76,SYN-0076,1.0,1,non_promising,0.0,"[""kpuu""]",4000.0,true,2,1076,2000
76,SYN-0076,1.0,1,non_promising,0.1,"[""100nM_PgP""; ""100nM_BCRP""]",800.0,false,4,1076,2000
76,SYN-0076,1.0,1,non_promising,0.2,"[""100nM_PgP""; ""1uM_PgP""; ""100nM_BCRP""]",1200.0,false,2,1076,2000
76,SYN-0076,1.0,1,non_promising,0.3,"[""100nM_PgP""; ""1uM_PgP""; ""100nM_BCRP""]",1200.0,false,2,1076,2000
76,SYN-0076,1.0,1,non_promising,0.4,"[""100nM_PgP""; ""100nM_BCRP""]",800.0,false,2,1076,2000
76,SYN-0076,1.0,1,non_promising,0.5,"[""100nM_PgP""; ""1uM_PgP""; ""100nM_BCRP""]",1200.0,false,1,1076,2000
76,SYN-0076,1.0,1,non_promising,0.6,"[""100nM_PgP""; ""1uM_PgP""; ""100nM_BCRP""]",1200.0,false,1,1076,2000
76,SYN-0076,1.0,1,non_promising,0.7,"[""100nM_PgP""; ""100nM_BCRP""]",800.0,false,1,1076,2000
77,SYN-0077,0.1863,0,non_promising,0.0,"[""100nM_PgP""; ""kpuu""; ""100nM_BCRP""]",4800.0,true,4,1077,2000
77,SYN-0077,0.1863,0,non_promising,0.1,"[""100nM_PgP""; ""1uM_PgP""]",800.0,false,4,1077,2000
77,SYN-0077,0.1863,0,non_promising,0.2,"[""100nM_PgP""]",400.0,false,3,1077,2000
77,SYN-0077,0.1863,0,non_promising,0.3,"[""100nM_PgP""]",400.0,false,2,1077,2000
77,SYN-0077,0.1863,0,non_promising,0.4,"[""100nM_PgP""]",400.0,false,5,1077,2000
77,SYN-0077,0.1863,0,non_promising,0.5,"[""100nM_PgP""]",400.0,false,2,1077,2000
77,SYN-0077,0.1863,0,non_promising,0.7,"[""100nM_PgP""]",400.0,false,2,1077,2000
77,SYN-0077,0.1863,0,non_promising,0.8,"[""100nM_PgP""]",400.0,false,1,1077,2000
77,SYN-0077,0.1863,0,non_promising,1.0,"[""100nM_PgP""]",400.0,false,1,1077,2000
78,SYN-0078,0.7668,1,borderline,0.0,"[""100nM_PgP""; ""kpuu""; ""100nM_BCRP""]",4800.0,true,10,1078,2000
78,SYN-0078,0.7668,1,borderline,0.1,"[""kpuu""]",4000.0,true,7,1078,2000
78,SYN-0078,0.7668,1,borderline,0.2,"[""kpuu""]",4000.0,true,6,1078,2000
78,SYN-0078,0.7668,1,borderline,0.3,"[""kpuu""]",4000.0,true,1,1078,2000
78,SYN-0078,0.7668,1,borderline,0.4,"[""kpuu""]",4000.0,true,2,1078,2000
78,SYN-0078,0.7668,1,borderline,0.5,"[""kpuu""]",4000.0,true,1,1078,2000
78,SYN-0078,0.7668,1,borderline,0.6,"[""100nM_PgP""; ""1uM_PgP""; ""100nM_BCRP""]",1200.0,false,4,1078,2000
78,SYN-0078,0.7668,1,borderline,0.7,"[""100nM_PgP""; ""1uM_PgP""; ""100nM_BCRP""]",1200.0,false,3,1078,2000
78,SYN-0078,0.7668,1,borderline,0.8,"[""100nM_PgP""; ""1uM_PgP""]",800.0,false,3,1078,2000
78,SYN-0078,0.7668,1,borderline,0.9,"[""100nM_PgP""; ""1uM_PgP""; ""100nM_BCRP""]",1200.0,false,4,1078,2000
79,SYN-0079,0.1051,0,promising,0.0,"[""kpuu""]",4000.0,true,8,1079,2000
79,SYN-0079,0.1051,0,promising,0.1,"[""kpuu""]",4000.0,true,5,1079,2000
79,SYN-0079,0.1051,0,promising,0.2,"[""100nM_PgP""; ""1uM_PgP""; ""100nM_BCRP""]",1200.0,false,4,1079,2000
79,SYN-0079,0.1051,0,promising,0.3,"[""100nM_PgP""; ""1uM_PgP""]",800.0,false,3,1079,2000
79,SYN-0079,0.1051,0,promising,0.4,"[""100nM_PgP""; ""1uM_PgP""]",800.0,false,4,1079,2000
79,SYN-0079,0.1051,0,promising,0.5,"[""100nM_PgP""; ""1uM_PgP""; ""100nM_BCRP""]",1200.0,false,2,1079,2000
79,SYN-0079,0.1051,0,promising,0.6,"[""100nM_PgP""; ""1uM_PgP""]",800.0,false,4,1079,2000
79,SYN-0079,0.1051,0,promising,0.7,"[""100nM_PgP""; ""1uM_PgP""]",800.0,false,2,1079,2000
79,SYN-0079,0.1051,0,promising,0.8,"[""100nM_PgP""; ""1uM_PgP""]",800.0,false,2,1079,2000
79,SYN-0079,0.1051,0,promising,0.9,"[""100nM_PgP""; ""1uM_PgP""]",800.0,false,1,1079,2000
79,SYN-0079,0.1051,0,promising,1.0,"[""100nM_PgP""; ""1uM_PgP""]",800.0,false,1,1079,2000
80,SYN-0080,0.0811,0,promising,0.0,"[""kpuu""]",4000.0,true,10,1080,2000
80,SYN-0080,0.0811,0,promising,0.1,"[""1uM_PgP""; ""100nM_BCRP""]",800.0,false,4,1080,2000
80,SYN-0080,0.0811,0,promising,0.2,"[""100nM_PgP""; ""1uM_PgP""; ""100nM_BCRP""]",1200.0,false,3,1080,2000
80,SYN-0080,0.0811,0,promising,0.3,"[""100nM_PgP""; ""1uM_PgP""; ""100nM_BCRP""]",1200.0,false,3,1080,2000
80,SYN-0080,0.0811,0,promising,0.4,"[""100nM_PgP""; ""100nM_BCRP""]",800.0,false,3,1080,2000
80,SYN-0080,0.0811,0,promising,0.5,"[""100nM_PgP""; ""100nM_BCRP""]",800.0,false,2,1080,2000
80,SYN-0080,0.0811,0,promising,0.6,"[""100nM_PgP""; ""1uM_PgP""]",800.0,false,4,1080,2000
80,SYN-0080,0.0811,0,promising,0.7,"[""100nM_PgP""; ""1uM_PgP""; ""100nM_BCRP""]",1200.0,false,3,1080,2000
80,SYN-0080,0.0811,0,promising,0.8,"[""100nM_PgP""; ""1uM_PgP""; ""100nM_BCRP""]",1200.0,false,2,1080,2000
80,SYN-0080,0.0811,0,promising,0.9,"[""100nM_PgP""; ""1uM_PgP""]",800.0,false,2,1080,2000
80,SYN-0080,0.0811,0,promising,1.0,"[""100nM_PgP""; ""1uM_PgP""; ""100nM_BCRP""]",1200.0,false,1,1080,2000
81,SYN-0081,0.4009,0,promising,0.0,"[""kpuu""]",4000.0,true,9,1081,2000
81,SYN-0081,0.4009,0,promising,0.1,"[""1uM_PgP""; ""100nM_BCRP""]",800.0,false,4,1081,2000
81,SYN-0081,0.4009,0,promising,0.2,"[""1uM_PgP""]",400.0,false,6,1081,2000
81,SYN-0081,0.4009,0,promising,0.3,"[""1uM_PgP""]",400.0,false,4,1081,2000
81,SYN-0081,0.4009,0,promising,0.4,"[""100nM_BCRP""]",400.0,false,10,1081,2000
81,SYN-0081,0.4009,0,promising,0.5,"[""100nM_BCRP""]",400.0,false,1,1081,2000
82,SYN-0082,0.1777,0,non_promising,0.0,"[""100nM_PgP""; ""kpuu""; ""100nM_BCRP""]",4800.0,true,3,1082,2000
82,SYN-0082,0.1777,0,non_promising,0.1,"[""kpuu""]",4000.0,true,3,1082,2000
82,SYN-0082,0.1777,0,non_promising,0.2,"[""100nM_PgP""; ""1uM_PgP""; ""100nM_BCRP""]",1200.0,false,5,1082,2000
82,SYN-0082,0.1777,0,non_promising,0.3,"[""100nM_PgP""; ""1uM_PgP""]",800.0,false,2,1082,2000
82,SYN-0082,0.1777,0,non_promising,0.4,"[""100nM_PgP""; ""1uM_PgP""]",800.0,false,3,1082,2000
82,SYN-0082,0.1777,0,non_promising,0.5,"[""100nM_PgP""; ""1uM_PgP""]",800.0,false,2,1082,2000
82,SYN-0082,0.1777,0,non_promising,0.6,"[""100nM_PgP""; ""1uM_PgP""]",800.0,false,1,1082,2000
82,SYN-0082,0.1777,0,non_promising,0.7,"[""1uM_PgP""]",400.0,false,1,1082,2000
